city,floor,id,lat,lng,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_name,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,per_square_meter_price,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,region,total_square,street,date,realty_type,price_type
Красноярск,,COL_220096,56.03440500000001,92.88314322598995,0,22,60,88,0,0,0,0,0,1,5,7,2.846406521618789,Красноярск,1095286.0,0.0960654975443232,0,24,31,49,0,1,1,1,0,0,0,0,4,4,5,0,0,0,0,0,2,1,3,5,0,1,2,4,0,12,42,61,2.2261135953720297,3.3173224202678258,0,0,0,0.0935510520678513,7,11,17,104474.7121261787,108,33,2798.0,1085.0,8.093457943925232,9.030303030303031,1987.5420560747664,1998.636363636364,Красноярский край,95.09478224741184,S13518,2020-07-12,10,1
Красноярск,,COL_220178,55.98283000000001,92.86715786582656,1,4,10,25,0,0,0,0,0,0,1,1,2.973177416927054,Красноярск,1095286.0,0.0569739688046217,1,25,43,62,0,0,0,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,1,2,3,0,1,6,17,3.0923284137997444,1.4082135320670708,0,0,0,0.1094991361518624,5,8,14,44773.770214560165,113,34,3286.0,876.0,10.045454545454543,9.75,1986.705357142857,1987.470588235294,Красноярский край,275.7418001842774,S23774,2020-07-12,10,1
Дзержинск,,COL_220183,56.238388,43.46006818515757,0,12,42,66,0,0,0,0,0,2,7,10,0.28687461506865,Дзержинск,229000.0,0.0808041026390868,2,20,46,71,0,1,3,5,0,2,5,6,0,0,0,3,3,3,1,1,1,1,3,4,0,0,3,5,0,2,20,35,25.31487745910864,1.1425131103653303,0,0,0,0.0562611911131655,9,23,61,55452.56707685128,227,49,3279.0,762.0,4.072398190045249,4.1063829787234045,1957.261261261261,1951.595744680851,Нижегородская область,141.11159162668508,S31918,2020-07-12,100,1
Ухта,,COL_220201,63.55924200000001,53.68941798727887,7,46,93,132,0,0,0,1,0,4,10,12,255.8964681255848,Сыктывкар,243536.0,0.0772272532439437,1,19,36,61,0,0,2,2,1,2,4,5,0,1,3,3,6,14,1,1,1,1,6,6,0,1,1,2,7,35,60,86,900.1298426348352,11.53870075989967,0,0,0,0.0603792655265545,5,7,14,43261.63318906749,170,62,2468.0,740.0,4.416666666666667,4.262295081967213,1964.8392857142856,1962.032786885246,Коми,120.3606895108122,S18486,2020-07-12,100,1
Владивосток,,COL_220215,43.115524,131.91482532984037,3,65,111,160,0,0,0,0,1,10,15,28,2.111953432614156,Владивосток,604901.0,0.2078359217534812,0,5,11,24,0,4,5,6,0,7,11,12,8,15,19,2,2,4,3,4,5,3,6,8,0,5,10,16,1,28,52,74,2274.280187128989,1.3919410360445448,0,0,0,0.1923197738288002,8,10,16,57743.22608107072,90,33,1219.0,483.0,7.223880597014926,5.9230769230769225,1958.7857142857144,1949.8,Приморский край,90.85048335599896,S28731,2020-07-12,100,1
Смоленск,,COL_220256,54.810684,32.02093265582477,0,10,17,22,0,0,0,0,0,0,0,0,3.696571577155439,Смоленск,330049.0,0.5247882326096107,0,0,5,6,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,14,17,565.7523642881881,1.703666397580357,0,0,0,0.156088208169403,3,15,17,48301.88549109019,73,26,1427.0,660.0,7.666666666666668,9.8,1993.7966101694915,2006.2,Смоленская область,137.9656287171077,S30850,2020-07-12,10,1
Челябинск,подвал,COL_220288,55.1396351,61.443158812561,7,41,63,103,0,0,0,0,0,2,6,8,3.2993539277561585,Челябинск,1196680.0,0.0375116282985124,6,18,37,59,0,1,2,3,0,3,4,7,2,2,7,2,3,4,0,0,1,0,1,2,1,6,7,8,7,32,46,72,187.103007623178,1.4987556450324422,0,0,0,0.0414970241600852,5,14,32,39447.471808175,187,46,4324.0,908.0,6.146341463414633,5.341463414634147,1970.5818181818177,1961.904761904762,Челябинская область,87.15387431464029,S6089,2020-07-12,10,1
Красноярск,1,COL_220328,56.0105066,92.88276511678872,4,44,61,81,0,0,0,0,0,14,20,26,0.4907166719625174,Красноярск,1095286.0,0.0848796078188147,0,34,57,78,0,2,4,8,2,14,15,16,1,2,3,2,2,3,4,4,6,0,0,1,0,3,7,7,2,8,13,16,0.6004480285238707,4.148984772027228,0,0,0,0.1458468874842545,4,9,17,81313.56822093281,121,58,2320.0,982.0,6.658119658119657,5.7368421052631575,1971.9827586206893,1968.071428571429,Красноярский край,272.4391572610521,S9675,2020-07-12,10,1
Томск,,COL_220393,56.49968000000001,84.94381015216027,0,9,32,116,0,0,0,1,0,1,3,16,1.3966624773459768,Томск,576624.0,0.2897343685535961,0,5,17,39,0,0,1,1,0,0,0,10,0,1,9,0,1,1,2,3,5,0,0,1,0,0,4,5,0,5,22,77,203.82660757424952,3.617114945746813,0,0,0,0.4727457166650997,3,8,18,23631.890946941763,226,65,1842.0,305.0,3.5730337078651684,2.627450980392157,1940.815642458101,1929.0784313725487,Томская область,413.1704916006128,S25290,2020-07-12,10,1
Иркутск,,COL_220464,52.35559,104.16506640356263,0,3,7,25,0,0,0,0,0,0,1,2,10.908187418405022,Иркутск,623562.0,0.0770752702121565,1,3,6,11,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,4,19,57.82100645777869,3.907376995486493,0,0,0,0.2252616977731224,2,7,16,31945.15043107136,109,25,2167.0,463.0,7.009174311926607,5.12,1978.440366972477,1973.76,Иркутская область,111.25319342817096,S21766,2020-07-12,100,1
Санкт-Петербург,,COL_220474,59.935703,30.36167572361723,13,367,756,1278,0,5,10,17,5,149,289,447,2.386779682375268,Санкт-Петербург,5381736.0,0.0799469557249483,0,51,128,209,1,12,22,46,0,7,19,42,9,28,63,4,13,21,32,91,143,8,19,31,0,41,95,154,8,224,440,739,0.5667008998905141,0.9561396265616424,0,0,5,0.1817892599957718,19,35,50,216025.30054918808,394,119,6945.0,1947.0,4.760869565217392,4.75,1885.024523160763,1880.4732142857144,Санкт-Петербург,74.84771440611135,S7705,2020-07-12,100,1
Курчатов,1.0,COL_220513,51.662964,35.647486432344884,1,5,9,14,0,0,0,0,0,0,0,0,37.903493541094,Курск,443212.0,0.1725462771828886,0,5,9,9,1,1,1,1,0,0,1,1,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,2,4,6,449.8819318602512,26.00083797772429,0,0,0,0.1006245722258542,7,10,13,24162.390788896344,37,16,1043.0,372.0,6.756756756756758,6.5625,1976.3513513513512,1977.0625,Курская область,135.3342899123503,S230,2020-07-12,110,1
Красноярск,,COL_220543,56.013885,92.85252687957858,0,32,53,98,0,0,0,0,0,6,11,26,1.5976858014584936,Красноярск,1095286.0,0.0547138204888873,4,40,75,116,0,0,0,1,0,4,6,10,0,1,4,3,6,10,4,5,6,0,1,2,0,5,6,11,0,17,24,40,0.5382047422065379,1.5782120792716878,0,0,0,0.3317489596218807,9,15,23,89347.73173768303,166,67,3139.0,1480.0,6.525316455696203,7.138461538461539,1970.4625,1976.1846153846157,Красноярский край,102.30813723214776,S6671,2020-07-12,100,1
Уфа,,COL_220548,54.72759,55.95009157487992,6,87,181,258,0,0,0,0,2,33,60,75,0.1618240547611277,Уфа,1128787.0,0.120045434017578,0,35,80,125,0,2,7,12,0,9,21,27,0,2,4,7,19,30,2,5,8,1,2,2,1,3,13,16,3,28,57,92,357.45210309068085,2.3207092357830144,0,0,0,0.1678420749869993,8,22,45,54499.07610465466,171,36,2755.0,603.0,6.090909090909091,5.424242424242424,1959.7771084337348,1959.029411764705,Башкортостан,131.13983778872884,S12711,2020-07-12,110,1
Ангарск,,COL_220576,52.5172,103.84654865260698,1,22,42,80,0,0,0,0,0,5,10,17,3.067433662749905,Ангарск,226374.0,0.25760312104926,0,5,11,32,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,3,0,0,0,2,1,13,23,47,63.979385655683096,6.0578410277183625,0,0,0,0.1604511381265829,3,7,18,35793.800695892685,82,32,2868.0,1481.0,5.580246913580247,5.3125,1987.325,2006.419354838709,Иркутская область,119.32233842074488,S8781,2020-07-12,10,1
Бийск,,COL_220632,52.531174,85.17925276293909,0,7,12,15,0,0,0,0,0,0,1,1,2.7761553978141738,Бийск,200629.0,0.0605478064204872,2,4,5,5,0,0,0,0,0,1,2,2,0,0,1,3,3,3,1,1,1,0,0,0,0,2,3,4,0,2,4,5,314.00408576923667,0.5473575420907693,0,1,1,0.0548108085472057,7,9,9,69280.29721267117,83,36,1141.0,400.0,5.305084745762712,4.833333333333333,1973.666666666667,1969.96,Алтайский край,26.876328117995502,S4788,2020-07-12,10,1
Нижний Новгород,1.0,COL_220673,56.31352,44.01121690096512,2,39,92,213,0,0,0,1,0,6,16,46,1.6992252924467477,Нижний Новгород,1252236.0,0.1051397655455027,0,28,48,103,0,3,4,6,0,2,8,22,1,4,7,4,10,26,1,3,4,1,5,8,0,1,6,14,2,22,46,98,0.8723071915897241,3.9441933282803294,0,0,0,0.100289713815119,4,12,30,53820.573598803865,265,75,2789.0,723.0,4.558558558558559,4.0588235294117645,1950.9955555555557,1944.588235294117,Нижегородская область,167.3337795901929,S3821,2020-07-12,100,1
Екатеринбург,2,COL_220697,56.8421036,60.58225308771451,5,55,110,181,0,0,0,0,1,7,16,26,1.7630129985925935,Екатеринбург,1468833.0,0.1216508433466788,0,17,35,64,1,2,4,9,0,3,8,9,4,6,12,3,3,3,1,1,4,4,8,15,1,13,21,29,2,33,66,109,1.3338494531124854,2.987979854225148,0,0,0,0.1140837001901894,5,21,26,54725.73291475437,128,73,1907.0,823.0,6.53125,4.7397260273972615,1966.7578125,1961.0684931506848,Свердловская область,109.0529022114018,S23654,2020-07-12,100,1
Кемерово,,COL_220698,55.36174000000001,86.07424140127718,0,31,104,131,0,0,0,0,0,15,33,40,1.223819804212901,Кемерово,558662.0,0.3049134928557881,0,4,12,14,0,0,2,3,0,2,4,5,0,1,3,0,2,2,1,1,1,4,4,4,0,5,8,9,0,7,49,63,199.7294184414208,2.49023801664075,0,0,0,0.0571892790723544,10,22,25,63538.07623832264,63,15,972.0,263.0,4.4444444444444455,4.533333333333333,1957.6349206349207,1957.9333333333327,Кемеровская область,560.2152615777667,S9886,2020-07-12,100,1
Челябинск,,COL_220699,55.15606999999999,61.41805220280596,5,74,161,249,0,0,0,0,0,7,14,25,0.8913869883274746,Челябинск,1196680.0,0.0662503063204155,1,20,53,97,0,2,5,8,0,4,12,20,9,16,20,1,9,20,3,5,6,5,9,11,0,6,12,27,3,39,88,134,184.92824913327408,1.6655599961776577,0,0,0,0.0833892910231986,7,28,38,39799.41113473848,201,75,3828.0,1332.0,6.122222222222222,5.636363636363638,1966.3146067415728,1962.923076923077,Челябинская область,76.05640168273537,S33498,2020-07-12,110,1
Новосибирск,,COL_220710,55.05139000000001,82.92411732496338,0,37,116,259,0,0,1,2,0,4,22,46,2.5802451935791173,Новосибирск,1625600.0,0.2931757257294488,0,9,35,66,0,0,0,1,0,0,3,9,5,11,14,1,3,4,0,0,1,1,1,5,0,1,2,13,0,25,80,191,0.4375316574472125,2.4170314848289576,0,0,0,0.2834829286153789,4,11,21,51538.31259684267,165,35,4086.0,822.0,7.785234899328858,6.862068965517241,1974.8079470198677,1972.4137931034488,Новосибирская область,999.7805012179743,S13518,2020-07-12,100,1
Пермь,подвал,COL_220754,58.01231329999999,56.254914335986086,11,142,247,365,0,0,2,2,3,31,56,83,0.4215516328366417,Пермь,1055397.0,0.0318720738036735,4,57,120,178,0,7,12,22,0,9,12,19,7,18,21,3,10,13,2,3,7,8,14,17,0,12,21,26,9,80,130,187,271.88684061983827,0.873815744657484,0,0,1,0.2335757369829904,12,22,38,35789.76452070389,134,38,2685.0,724.0,5.9609375,6.552631578947367,1960.7328244274809,1966.157894736842,Пермский край,293.5196735905597,S7469,2020-07-12,110,1
Санкт-Петербург,5.0,COL_220810,59.92651400000001,30.350726025107733,15,389,789,1186,1,2,2,11,3,132,277,409,2.225304319425182,Санкт-Петербург,5381736.0,0.0379773257297536,1,50,108,178,1,10,27,49,3,11,26,44,30,48,67,6,17,28,36,80,123,14,31,47,1,43,100,150,6,240,448,659,0.0587486222407314,0.8063651790615014,0,0,0,0.0587486222407314,18,36,48,113294.79701503894,418,146,7629.0,2615.0,4.827930174563591,4.8321678321678325,1880.982188295165,1882.1760563380285,Санкт-Петербург,1805.62572500876,S4157,2020-07-12,100,1
Смоленск,,COL_220902,54.77694,32.021533828951554,4,56,94,140,0,0,1,1,0,4,6,6,1.8427814006384,Смоленск,330049.0,0.0900560536195757,0,15,27,49,0,0,0,0,0,3,3,6,3,4,7,0,1,1,1,1,2,8,9,11,0,2,6,11,3,36,68,103,569.4596880367247,2.490535926687979,0,0,0,0.0922804707627146,7,13,19,42640.04722822137,198,55,3562.0,1122.0,5.460732984293194,6.415094339622643,1971.5625,1977.8703703703704,Смоленская область,133.06739482794606,S18290,2020-07-12,110,1
Кемерово,,COL_221280,55.35058000000001,86.1705196980612,1,9,35,56,0,0,0,0,0,0,2,4,5.066667296357656,Кемерово,558662.0,0.0316650069742503,2,14,21,31,0,0,1,1,0,0,5,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,4,1,9,25,39,205.485988596943,1.509918882760833,0,0,0,0.045948102913002,11,17,24,29850.481670388017,144,40,4134.0,1125.0,6.9930069930069925,7.15,1978.0,1978.375,Кемеровская область,523.8776436734371,S9996,2020-07-12,110,1
Самара,1,COL_221367,53.1949416,50.11570040325874,0,32,59,87,0,0,0,1,0,4,12,19,0.4252049956041515,Самара,1156644.0,0.0469087884605595,5,58,111,175,0,3,3,7,0,2,5,12,1,3,4,2,4,6,0,2,2,1,1,1,0,4,6,10,0,16,24,29,2.168279078414748,1.259532287809222,0,0,0,0.480761389553981,7,19,32,614396.1896120539,310,85,3455.0,1232.0,4.701986754966887,5.716049382716049,1830.8622950819672,1902.780487804878,Самарская область,63.72109831071763,S13303,2020-07-12,110,1
Самара,1,COL_221368,53.25439100000001,50.20197122082776,1,14,26,33,0,0,0,0,0,1,1,1,8.42775812104071,Самара,1156644.0,0.1796515134851448,0,16,25,43,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,4,9,10,0,0,1,1,1,7,11,14,5.943602866667036,6.620870467605783,0,0,0,0.2296371389879185,3,4,15,43600.31405923299,66,26,1496.0,556.0,11.796610169491524,13.28,1846.6969696969693,1928.9615384615383,Самарская область,489.7441786999742,S2047,2020-07-12,110,1
Калуга,,COL_221485,54.524174,36.27618946078686,8,64,145,254,0,0,0,0,2,6,10,18,1.7609281148031863,Калуга,342936.0,0.0194617133527899,2,20,51,86,1,1,3,4,0,1,1,6,4,7,13,3,15,23,0,0,0,2,3,9,0,5,11,18,4,47,107,179,140.76957400741057,9.483791153747076,0,0,0,0.0780329431202305,12,24,39,24874.189900411435,254,71,4186.0,1212.0,4.904,4.685714285714286,1969.413385826772,1966.901408450704,Калужская область,404.5960909799734,S9671,2020-07-12,10,1
Ростов-на-Дону,подвал,COL_221504,47.245329,39.70367820500368,0,7,34,69,0,1,2,3,0,0,10,12,2.772666617494572,Ростов-на-Дону,1114806.0,0.0349066089838284,4,13,25,39,0,0,1,1,0,1,1,4,0,1,3,0,2,3,0,0,0,0,2,4,0,0,1,5,0,4,14,38,430.3823647823143,0.079416894127662,2,2,3,0.4875956448081644,4,21,30,28257.840352920062,189,67,1867.0,505.0,4.176136363636363,3.515625,1949.2259887005648,1941.421875,Ростовская область,201.96164776655547,S17040,2020-07-12,110,1
Красноярск,1,COL_221521,56.007916,92.8428418304987,3,26,52,71,0,0,0,0,0,4,5,8,2.0633057380772506,Красноярск,1095286.0,0.1511653754763311,0,32,55,91,0,1,1,1,2,4,9,10,1,3,4,1,2,4,1,1,3,0,1,2,1,3,5,10,1,13,24,31,0.5977364008133875,0.7521033270464014,0,0,0,0.0236785046261515,12,20,29,96018.41954026342,118,47,1964.0,766.0,6.150442477876108,5.931818181818183,1968.8260869565213,1968.1333333333328,Красноярский край,78.54742908820127,S11330,2020-07-12,10,1
Уфа,1,COL_221535,54.72894839999999,55.94626745499362,8,93,166,219,0,0,0,0,4,37,58,65,0.4301237066643532,Уфа,1128787.0,0.054652703100438,4,32,70,111,0,6,9,11,2,7,14,19,1,4,5,9,17,23,2,5,5,1,2,3,0,4,6,13,2,25,52,78,357.5758739646724,2.193394234330549,0,0,0,0.0402289172989319,8,23,40,829944.6673389454,168,47,2281.0,526.0,5.229813664596273,5.288888888888889,1952.9939024390244,1947.8666666666663,Башкортостан,106.69385982552087,S9675,2020-07-12,100,1
Иваново,,COL_221619,56.998383,40.96928491681925,3,21,80,197,0,0,0,1,2,4,9,12,0.4243412220683109,Иваново,409285.0,0.0561806922847581,4,36,77,116,1,10,51,132,0,0,1,5,0,1,3,0,3,6,0,0,0,0,1,1,0,1,4,7,1,8,17,45,174.52412169718517,73.01078431853195,0,0,0,0.0358153674403884,5,13,19,24875.684106145283,101,37,1446.0,669.0,5.159090909090909,6.451612903225808,1918.0869565217392,1966.90625,Ивановская область,209.28067657499767,S12301,2020-07-12,100,1
Екатеринбург,,COL_221705,56.823853,60.57298944306839,5,52,118,207,0,0,0,0,2,5,12,21,2.9056160285141432,Екатеринбург,1468833.0,0.1193804872958452,0,18,35,43,0,1,4,5,0,6,11,11,6,10,22,0,0,0,0,0,1,3,5,13,1,5,15,21,1,31,75,133,1.5552167756209552,3.95049164299336,0,0,0,0.125630247414278,15,30,55,60302.96194863388,146,35,3295.0,674.0,7.333333333333332,6.764705882352941,1973.161971830986,1971.3235294117649,Свердловская область,6814.32531208045,S19985,2020-07-12,100,1
Екатеринбург,,COL_221706,56.82737,60.6023189063832,7,125,236,392,0,1,2,2,2,27,67,132,1.4196909095982613,Екатеринбург,1468833.0,0.1092324107770247,0,12,26,39,0,9,17,25,0,5,14,20,1,5,9,6,14,19,4,7,11,3,10,13,0,6,18,25,4,70,106,176,0.9992689241056826,3.5282950862087907,0,0,0,0.0731681485329351,10,16,25,42532.712771229206,66,15,2030.0,417.0,9.25,9.933333333333334,1969.9384615384613,1969.533333333333,Свердловская область,3635.013849964967,S4800,2020-07-12,100,1
Томск,2.0,COL_221807,56.467396,84.9869549893222,4,32,67,160,0,0,0,0,1,10,14,22,3.0289600913567045,Томск,576624.0,0.1022367775259978,0,20,37,74,0,1,1,4,0,4,5,7,2,3,7,3,4,7,1,1,5,2,5,11,0,3,3,5,0,7,31,87,202.61409843802505,0.9373514882446328,0,0,0,0.0814189780255581,12,15,35,33374.428324315166,184,20,2256.0,214.0,4.865853658536587,4.176470588235294,1968.39024390244,1958.235294117647,Томская область,429.8500594704756,S10953,2020-07-12,100,1
Томск,,COL_221929,56.51917,85.10771068937566,0,0,1,4,0,4,4,4,0,0,0,0,9.943333302311997,Томск,576624.0,2.4019187430730176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,211.806347261798,5.348689263335082,0,0,0,0.2793306565121447,2,2,2,30286.11641028504,0,0,,,,,,,Томская область,220.39801701789665,S5205,2020-07-12,100,1
Брянск,,COL_221966,53.238586,34.35039972833424,3,11,28,44,0,0,0,0,1,3,3,4,1.3569206757973238,Брянск,406553.0,0.1325792028769045,0,4,8,13,0,0,0,0,1,2,2,4,0,1,1,0,1,1,0,1,1,0,0,0,1,2,4,7,1,6,20,32,329.0933697911853,5.462379794523335,0,0,0,0.0265597895346794,4,9,13,65365.21495135236,104,27,2190.0,886.0,6.099009900990099,6.8148148148148175,1979.2745098039209,1984.6296296296296,Брянская область,133.55727517299908,S11347,2020-07-12,110,1
Иркутск,-1.0,COL_221973,52.26742,104.33593261873604,1,13,23,27,0,0,0,0,0,1,3,3,4.347441063548127,Иркутск,623562.0,0.1108077019755479,0,10,14,27,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,0,0,0,0,0,9,14,16,60.00176260487707,4.846055023450639,0,0,0,0.3844571081011478,6,7,15,34090.357909429935,289,91,2645.0,507.0,6.094861660079053,5.278688524590164,1972.3534136546184,1976.271186440677,Иркутская область,209.3553848557803,S1502,2020-07-12,10,1
Омск,1,COL_221984,54.9640994,73.38191312236431,3,39,107,222,0,0,0,1,0,12,22,37,3.079292244914708,Омск,1164815.0,0.0899246294968401,1,6,26,39,0,0,7,12,0,2,9,19,4,6,15,0,0,2,0,0,2,0,2,2,1,6,12,17,2,20,65,145,3.5127515826246225,2.7567589234525074,0,0,0,0.3611977288856813,0,5,12,63657.92736643287,91,23,1821.0,545.0,5.538461538461538,6.304347826086956,1961.8021978021973,1966.2608695652173,Омская область,57.35342244154165,S9081,2020-07-12,10,1
Красноярск,1,COL_222060,55.998292000000006,92.90704788621764,2,20,31,61,0,0,0,0,0,1,3,4,2.308539753505729,Красноярск,1095286.0,0.0652730179817869,6,48,85,103,0,0,0,0,1,2,3,3,2,2,2,0,0,0,0,0,0,1,2,4,1,4,5,5,1,14,20,47,2.09150454161082,2.9550899343364327,0,0,0,0.2297790581967051,6,11,13,79332.38954849976,70,14,2028.0,650.0,7.457142857142857,9.571428571428571,1976.9,1990.928571428572,Красноярский край,107.5727083045034,S19087,2020-07-12,10,1
Анапа,2,COL_222063,44.8936195,37.31582775080287,6,83,151,210,0,0,0,0,4,28,45,61,40.639983222878925,Новороссийск,262250.0,0.0779576097010032,1,46,80,154,0,10,13,16,0,3,6,8,1,3,5,7,10,23,7,17,27,7,12,14,0,2,2,4,1,20,41,52,459.7268222579031,6.343991567450916,0,0,0,0.1313710219287192,6,11,24,61224.44335356296,51,22,599.0,324.0,6.777777777777778,7.736842105263157,1985.195652173913,1989.8947368421047,Краснодарский край,73.81038932282945,S25608,2020-07-12,100,1
Анапа,2,COL_222064,44.8936195,37.31609672909129,6,83,151,210,0,0,0,0,4,28,45,61,40.639983222878925,Новороссийск,262250.0,0.0779576097010032,1,46,80,154,0,10,13,16,0,3,6,8,1,3,5,7,10,23,7,17,27,7,12,14,0,2,2,4,1,20,41,52,459.7268222579031,6.343991567450916,0,0,0,0.1313710219287192,6,11,24,61229.15420891166,51,22,599.0,324.0,6.777777777777778,7.736842105263157,1985.195652173913,1989.8947368421047,Краснодарский край,39.882961500137405,S25608,2020-07-12,100,1
Геленджик,1,COL_222110,44.5540856,38.06397424844455,0,30,63,109,0,1,1,1,0,16,21,29,29.88907463863719,Новороссийск,262250.0,0.0388632323519365,2,11,17,29,0,0,3,9,0,0,2,4,0,1,4,1,1,5,2,4,8,1,5,8,0,2,3,5,0,11,25,42,396.5340501391509,88.82808415447073,0,0,0,0.0438477809991061,3,7,12,88358.46870983868,42,11,723.0,145.0,7.8,8.818181818181818,1991.45,1999.5454545454545,Краснодарский край,114.18260351626706,S11375,2020-07-12,110,1
Геленджик,1,COL_222114,44.5540856,38.0645662938944,0,30,63,109,0,1,1,1,0,16,21,29,29.88907463863719,Новороссийск,262250.0,0.0388632323519365,2,11,17,29,0,0,3,9,0,0,2,4,0,1,4,1,1,5,2,4,8,1,5,8,0,2,3,5,0,11,25,42,396.5340501391509,88.82808415447073,0,0,0,0.0438477809991061,3,7,12,88616.98102283443,42,11,723.0,145.0,7.8,8.818181818181818,1991.45,1999.5454545454545,Краснодарский край,42.3169459929324,S11375,2020-07-12,110,1
Иркутск,1.0,COL_222143,52.280552,104.34836775483777,0,5,10,18,0,0,0,0,0,1,2,5,4.498896516063809,Иркутск,623562.0,1.0966809480733013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,2,0,0,0,0,0,3,5,6,58.33823287034626,6.149582838353348,0,0,0,0.088916952822824,5,5,9,48258.49738379911,107,44,957.0,361.0,4.851485148514851,4.675,1984.86,1982.8717948717956,Иркутская область,83.59149618600135,S24233,2020-07-12,100,1
Уфа,,COL_222174,54.712353,55.996684092411925,1,28,51,95,0,0,1,1,1,4,8,10,3.393230061555172,Уфа,1128787.0,0.3279222402992835,0,1,4,21,0,0,0,0,0,4,6,7,0,3,6,0,0,1,1,1,2,0,0,1,0,4,8,8,0,20,34,67,356.4205369192141,5.012052985611015,0,0,0,0.092191708404733,6,14,20,52065.70043976548,171,41,3892.0,1015.0,9.335443037974684,8.170731707317072,1984.4294117647064,1986.2926829268283,Башкортостан,166.270691201307,S14485,2020-07-12,110,1
Екатеринбург,,COL_222206,56.836666,60.58557520330432,14,97,165,261,0,0,0,0,5,23,33,48,1.606692846557643,Екатеринбург,1468833.0,0.0248087721251689,8,39,69,92,0,3,7,13,2,7,11,25,7,13,16,3,4,5,1,4,8,6,9,14,1,11,28,36,8,56,92,140,1.0235572962290505,2.881472583473629,0,0,0,0.0634742029728543,15,29,41,66253.85124377298,136,27,2255.0,564.0,5.58955223880597,6.5555555555555545,1963.0522388059696,1965.6296296296296,Свердловская область,84.41773413927649,S12711,2020-07-12,110,1
